id,name,type,latitude,longitude,date,hour,timestamp,temperature,salinity,ph,dis_oxy,enterococcus,status
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2014-07-30,12:19:00,2014-07-30 12:19,31.41,32.1,8.09,6.33,63,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2014-07-30,12:27:00,2014-07-30 12:27,31.72,32.8,7.98,6.33,282,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2014-07-30,12:46:00,2014-07-30 12:46,31.54,32.4,8.13,6.33,203,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2014-07-30,12:55:00,2014-07-30 12:55,32.07,32.6,8.09,6.33,110,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2014-07-30,8:32:00,2014-07-30 8:32,33.41,32.6,8,6.33,110,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2014-07-30,9:23:00,2014-07-30 9:23,29.55,32.9,8.07,6.33,10,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2014-07-30,10:40:00,2014-07-30 10:40,30.83,31.7,8.01,6.33,31,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2014-07-30,11:43:00,2014-07-30 11:43,32.56,32.9,8.06,6.33,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2014-08-05,13:23:00,2014-08-05 13:23,32.53,33,8.06,6.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2014-08-05,10:04:00,2014-08-05 10:04,29.97,32.9,8.08,6.09,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,2014-08-05,12:59:00,2014-08-05 12:59,32.53,22.5,7.64,6.09,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,2014-08-05,11:40:00,2014-08-05 11:40,30.69,32.6,8.13,6.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2014-08-05,13:58:00,2014-08-05 13:58,33.12,32.5,8.02,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2014-08-05,13:14:00,2014-08-05 13:14,31.43,32.3,8.01,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2014-08-05,13:03:00,2014-08-05 13:03,30.66,29.5,7.87,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2014-08-05,12:50:00,2014-08-05 12:50,31.03,31.2,8.13,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2014-08-05,12:38:00,2014-08-05 12:38,30.01,32.6,8.14,6.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2014-08-05,9:43:00,2014-08-05 9:43,29.96,32.4,8,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2014-08-05,10:17:00,2014-08-05 10:17,30.17,32.7,8.1,6.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2014-08-05,11:51:00,2014-08-05 11:51,30.33,32.8,8.08,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2014-08-05,13:40:00,2014-08-05 13:40,33.01,32.1,8.01,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2014-08-20,11:49:00,2014-08-20 11:49,29.27,32.6,8.06,6.09,10,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2014-08-20,9:08:00,2014-08-20 9:08,27.5,33.5,8.03,6.09,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,2014-08-20,11:25:00,2014-08-20 11:25,30.77,21.8,7.61,6.09,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,2014-08-20,9:40:00,2014-08-20 9:40,28.05,34.6,7.95,6.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2014-08-20,12:23:00,2014-08-20 12:23,31.04,33.2,8.06,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2014-08-20,11:36:00,2014-08-20 11:36,29.8,33,7.94,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2014-08-20,11:32:00,2014-08-20 11:32,29.55,32.8,7.66,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2014-08-20,11:12:00,2014-08-20 11:12,28.63,33.1,8.03,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2014-08-20,10:56:00,2014-08-20 10:56,28.45,33.2,8.04,6.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2014-08-20,8:47:00,2014-08-20 8:47,26.08,32.7,8,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2014-08-20,9:18:00,2014-08-20 9:18,27.84,32.7,8.05,6.09,96,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2014-08-20,10:00:00,2014-08-20 10:00,28.07,33.1,8,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2014-08-20,12:07:00,2014-08-20 12:07,29.88,33.4,8.03,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2014-09-03,10:49:00,2014-09-03 10:49,30.93,33,8.06,5.94,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2014-09-03,8:45:00,2014-09-03 8:45,30.25,32.9,8.05,5.94,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,2014-09-03,11:06:00,2014-09-03 11:06,30.89,33.4,8.09,5.94,10,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,2014-09-03,10:01:00,2014-09-03 10:01,30.16,33,8.08,5.94,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2014-09-03,10:38:00,2014-09-03 10:38,31.05,32.9,8.05,5.94,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2014-09-03,10:56:00,2014-09-03 10:56,30.93,33,8.06,5.94,10,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2014-09-03,11:01:00,2014-09-03 11:01,30.89,33,8.08,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2014-09-03,11:36:00,2014-09-03 11:36,30.32,33,8.07,5.94,10112,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2014-09-03,11:25:00,2014-09-03 11:25,31,33,8.11,5.94,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2014-09-03,9:11:00,2014-09-03 9:11,29.92,32.9,8.09,5.94,20,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2014-09-03,9:41:00,2014-09-03 9:41,29.96,32.9,8.08,5.94,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2014-09-03,10:09:00,2014-09-03 10:09,30.28,33,8.1,5.94,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2014-09-03,10:26:00,2014-09-03 10:26,30.93,33,8.06,5.94,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2014-09-24,9:58:00,2014-09-24 9:58,28.26,31,8.02,5.94,618,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2014-09-24,7:30:00,2014-09-24 7:30,28.82,32,8.09,5.94,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,2014-09-24,10:14:00,2014-09-24 10:14,29.47,30,8.57,5.94,10112,0
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,2014-09-24,8:26:00,2014-09-24 8:26,28.52,30.2,8.93,5.94,81,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2014-09-24,9:41:00,2014-09-24 9:41,28.01,32.2,8.01,5.94,1008,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2014-09-24,10:02:00,2014-09-24 10:02,28.17,32,8.07,5.94,74,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2014-09-24,10:08:00,2014-09-24 10:08,28.21,32.8,8.07,5.94,10112,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2014-09-24,10:27:00,2014-09-24 10:27,28.62,32.6,7.81,5.94,10112,0
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2014-09-24,8:38:00,2014-09-24 8:38,26.82,33.1,8.03,5.94,10112,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2014-09-24,10:54:00,2014-09-24 10:54,33.63,32.9,8,5.94,226,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2014-09-24,6:58:00,2014-09-24 6:58,26.82,32.5,8,5.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2014-09-24,7:55:00,2014-09-24 7:55,26.92,32.6,8.04,5.94,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2014-09-24,9:25:00,2014-09-24 9:25,28.96,31.1,8.65,5.94,6015,0
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2014-10-08,9:51:00,2014-10-08 9:51,27.68,32.4,7.37,6.01,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2014-10-08,7:34:00,2014-10-08 7:34,26,32.1,7.31,6.01,8297,0
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,2014-10-08,10:06:00,2014-10-08 10:06,28.71,31.7,7.28,6.01,9606,0
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,2014-10-08,8:31:00,2014-10-08 8:31,26.03,24.7,7.14,6.01,7556,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2014-10-08,9:36:00,2014-10-08 9:36,27.64,32.2,7.33,6.01,9139,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2014-10-08,9:58:00,2014-10-08 9:58,27.86,32.2,7.39,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2014-10-08,9:59:00,2014-10-08 9:59,27.96,32.2,7.38,6.01,7556,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2014-10-08,10:20:00,2014-10-08 10:20,29.94,31.8,7.34,6.01,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2014-10-08,7:48:00,2014-10-08 7:48,26.01,31.9,7.32,6.01,10112,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2014-10-08,10:36:00,2014-10-08 10:36,29.94,31.7,7.36,6.01,8297,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2014-10-08,7:07:00,2014-10-08 7:07,26.64,31.7,7.36,6.01,9606,0
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2014-10-08,8:32:00,2014-10-08 8:32,26.09,24.8,7.13,6.01,8704,0
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2014-10-08,9:23:00,2014-10-08 9:23,27.1,32.3,7.3,6.01,6167,0
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2014-10-28,11:04:00,2014-10-28 11:04,27.07,32.1,7.32,6.01,10112,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2014-10-28,9:02:00,2014-10-28 9:02,26.46,32.1,7.34,6.01,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,2014-10-28,11:45:00,2014-10-28 11:45,28.17,30.6,7.25,6.01,9606,0
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,2014-10-28,9:37:00,2014-10-28 9:37,26.63,29.5,7.3,6.01,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2014-10-28,10:53:00,2014-10-28 10:53,26.79,32.2,7.32,6.01,10112,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2014-10-28,11:08:00,2014-10-28 11:08,27.27,29.9,7.31,6.01,10112,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2014-10-28,12:00:00,2014-10-28 12:00,28.4,32.1,7.28,6.01,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2014-10-28,12:10:00,2014-10-28 12:10,28.25,32.1,7.36,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2014-10-28,11:39:00,2014-10-28 11:39,27.59,32.1,7.27,6.01,10112,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2014-10-28,8:32:00,2014-10-28 8:32,24.98,32,7.22,6.01,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2014-10-28,9:19:00,2014-10-28 9:19,27.08,32,7.36,6.01,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2014-10-28,10:01:00,2014-10-28 10:01,25.94,31.8,7.28,6.01,6893,0
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2014-10-28,10:40:00,2014-10-28 10:40,25.82,32.2,7.3,6.01,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2014-11-12,10:23:00,2014-11-12 10:23,26.09,31.4,7.18,6.12,10,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2014-11-12,9:00:00,2014-11-12 9:00,25.93,31.8,7.24,6.12,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,2014-11-12,10:46:00,2014-11-12 10:46,26.09,32.3,7.31,6.12,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,2014-11-12,9:37:00,2014-11-12 9:37,25.19,33.1,7.35,6.12,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2014-11-12,10:15:00,2014-11-12 10:15,25.81,33.8,7.27,6.12,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2014-11-12,10:28:00,2014-11-12 10:28,25.83,31.9,7.31,6.12,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2014-11-12,10:36:00,2014-11-12 10:36,26.09,32.3,7.31,6.12,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2014-11-12,10:59:00,2014-11-12 10:59,25.82,32.2,7.37,6.12,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2014-11-12,11:10:00,2014-11-12 11:10,26.04,32.3,7.31,6.12,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2014-11-12,8:33:00,2014-11-12 8:33,26.1,32.1,7.16,6.12,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2014-11-12,9:19:00,2014-11-12 9:19,25.19,33.1,7.35,6.12,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2014-11-12,9:41:00,2014-11-12 9:41,25.83,32.3,7.17,6.12,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2014-11-12,10:02:00,2014-11-12 10:02,25.96,32.1,7.17,6.12,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2014-11-26,11:20:00,2014-11-26 11:20,22.09,31.5,7.24,6.12,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2014-11-26,9:32:00,2014-11-26 9:32,23.18,24.7,7.27,6.12,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,2014-11-26,11:49:00,2014-11-26 11:49,22.42,32.4,7.31,6.12,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,2014-11-26,10:05:00,2014-11-26 10:05,20.52,29.8,7.25,6.12,10,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2014-11-26,11:04:00,2014-11-26 11:04,22.25,31.5,7.34,6.12,61,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2014-11-26,11:24:00,2014-11-26 11:24,22.11,31.6,7.29,6.12,20,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2014-11-26,11:28:00,2014-11-26 11:28,22.5,32.4,7.27,6.12,10,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2014-11-26,12:02:20,2014-11-26 12:02,22.89,29.3,7.23,6.12,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2014-11-26,12:23:00,2014-11-26 12:23,22.69,26.2,7.22,6.12,10,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2014-11-26,8:29:00,2014-11-26 8:29,22.7,31.5,7.14,6.12,20,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2014-11-26,9:49:30,2014-11-26 9:49,22.67,26.2,7.26,6.12,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2014-11-26,10:17:00,2014-11-26 10:17,23.1,32,7.32,6.12,20,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2014-11-26,10:49:00,2014-11-26 10:49,23.44,32.3,7.25,6.12,41,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2015-01-14,11:20:00,2015-01-14 11:20,22.5,32.1,7.02,6.08,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2015-01-14,9:32:00,2015-01-14 9:32,22.5,32.1,7.02,6.08,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,2015-01-14,11:49:00,2015-01-14 11:49,22.5,32.1,7.02,6.08,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,2015-01-14,10:05:00,2015-01-14 10:05,22.5,32.1,7.02,6.08,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2015-01-14,11:04:00,2015-01-14 11:04,22.5,32.1,7.02,6.08,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2015-01-14,11:24:00,2015-01-14 11:24,22.5,32.1,7.02,6.08,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2015-01-14,11:28:00,2015-01-14 11:28,22.5,32.1,7.02,6.08,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2015-01-14,12:02:20,2015-01-14 12:02,22.5,32.1,7.02,6.08,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2015-01-14,12:23:00,2015-01-14 12:23,22.5,32.1,7.02,6.08,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2015-01-14,8:29:00,2015-01-14 8:29,22.5,32.1,7.02,6.08,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2015-01-14,9:49:30,2015-01-14 9:49,22.5,32.1,7.02,6.08,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2015-01-14,10:17:00,2015-01-14 10:17,22.5,32.1,7.02,6.08,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2015-01-14,10:49:00,2015-01-14 10:49,22.5,32.1,7.02,6.08,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2015-02-19,11:20:00,2015-02-19 11:20,20.81,32.5,7.1,6.08,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2015-02-19,9:32:00,2015-02-19 9:32,20.81,32.5,7.1,6.08,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,2015-02-19,11:49:00,2015-02-19 11:49,20.81,32.5,7.1,6.08,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,2015-02-19,10:05:00,2015-02-19 10:05,20.81,32.5,7.1,6.08,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2015-02-19,11:04:00,2015-02-19 11:04,20.81,32.5,7.1,6.08,10,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2015-02-19,11:24:00,2015-02-19 11:24,20.81,32.5,7.1,6.08,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2015-02-19,11:28:00,2015-02-19 11:28,20.81,32.5,7.1,6.08,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2015-02-19,12:02:20,2015-02-19 12:02,20.81,32.5,7.1,6.08,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2015-02-19,12:23:00,2015-02-19 12:23,20.81,32.5,7.1,6.08,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2015-02-19,8:29:00,2015-02-19 8:29,20.81,32.5,7.1,6.08,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2015-02-19,9:49:30,2015-02-19 9:49,20.81,32.5,7.1,6.08,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2015-02-19,10:17:00,2015-02-19 10:17,20.81,32.5,7.1,6.08,10,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2015-02-19,10:49:00,2015-02-19 10:49,20.81,32.5,7.1,6.08,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2015-03-12,11:14:00,2015-03-12 11:14,22.5,32,7.12,7.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2015-03-12,9:23:00,2015-03-12 9:23,22.5,32,7.12,7.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2015-03-12,11:02:00,2015-03-12 11:02,22.5,32,7.12,7.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2015-03-12,11:20:00,2015-03-12 11:20,22.5,32,7.12,7.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2015-03-12,11:28:00,2015-03-12 11:28,22.5,32,7.12,7.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2015-03-12,11:49:00,2015-03-12 11:49,22.5,32,7.12,7.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2015-03-12,12:10:00,2015-03-12 12:10,22.5,32,7.12,7.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2015-03-12,8:53:00,2015-03-12 8:53,22.5,32,7.12,7.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2015-03-12,9:38:00,2015-03-12 9:38,22.5,32,7.12,7.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2015-03-12,10:10:00,2015-03-12 10:10,22.5,32,7.12,7.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2015-03-12,10:48:00,2015-03-12 10:48,22.5,32,7.12,7.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2015-04-01,9:45:00,2015-04-01 9:45,22.6,32.1,7.12,7.16,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2015-04-01,8:13:00,2015-04-01 8:13,22.6,32.1,7.12,7.16,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2015-04-01,9:41:00,2015-04-01 9:41,22.6,32.1,7.12,7.16,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2015-04-01,9:49:00,2015-04-01 9:49,22.6,32.1,7.12,7.16,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2015-04-01,9:56:00,2015-04-01 9:56,22.6,32.1,7.12,7.16,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2015-04-01,10:05:00,2015-04-01 10:05,22.6,32.1,7.12,7.16,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2015-04-01,10:40:00,2015-04-01 10:40,22.6,32.1,7.12,7.16,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2015-04-01,7:53:00,2015-04-01 7:53,22.6,32.1,7.12,7.16,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2015-04-01,8:43:00,2015-04-01 8:43,22.6,32.1,7.12,7.16,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2015-04-01,9:24:00,2015-04-01 9:24,22.6,32.1,7.12,7.16,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2015-04-01,9:35:00,2015-04-01 9:35,22.6,32.1,7.12,7.16,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2015-04-09,10:24:00,2015-04-09 10:24,22.6,32.1,7.12,7.16,11,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2015-04-09,8:45:00,2015-04-09 8:45,22.6,32.1,7.12,7.16,10,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2015-04-09,10:12:00,2015-04-09 10:12,22.6,32.1,7.12,7.16,146,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2015-04-09,10:28:00,2015-04-09 10:28,22.6,32.1,7.12,7.16,20,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2015-04-09,10:34:00,2015-04-09 10:34,22.6,32.1,7.12,7.16,41,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2015-04-09,10:45:00,2015-04-09 10:45,22.6,32.1,7.12,7.16,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2015-04-09,10:55:00,2015-04-09 10:55,22.6,32.1,7.12,7.16,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2015-04-09,8:24:00,2015-04-09 8:24,22.6,32.1,7.12,7.16,20,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2015-04-09,9:05:00,2015-04-09 9:05,22.6,32.1,7.12,7.16,10,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2015-04-09,9:27:00,2015-04-09 9:27,22.6,32.1,7.12,7.16,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2015-04-09,9:56:00,2015-04-09 9:56,22.6,32.1,7.12,7.16,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2015-04-16,9:38:00,2015-04-16 9:38,22.6,32.1,7.2,7.16,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,2015-04-16,7:53:00,2015-04-16 7:53,22.6,32.1,7.2,7.16,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,2015-04-16,9:24:00,2015-04-16 9:24,22.6,32.1,7.2,7.16,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2015-04-16,9:53:00,2015-04-16 9:53,22.6,32.1,7.2,7.16,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2015-04-16,10:07:00,2015-04-16 10:07,22.6,32.1,7.2,7.16,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2015-04-16,10:28:00,2015-04-16 10:28,22.6,32.1,7.2,7.16,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2015-04-16,10:44:00,2015-04-16 10:44,22.6,32.1,7.2,7.16,0.99,1
